order_id,order_date,region,category,product,quantity,unit_price,discount_pct,revenue,cost,profit,customer_segment
ORD10861,2024-08-08,North,Electronics,4K Monitor,5,248.67,20,994.68,586.87,407.81,VIP
ORD11482,2024-08-08,East,Books,Fiction Novel,5,33.04,0,165.2,93.19,72.01,New
ORD11573,2024-08-08,West,Electronics,Wireless Earbuds,5,800.97,0,4004.85,2139.89,1864.96,New
ORD11113,2024-08-08,West,Home & Kitchen,Air Fryer,5,121.48,0,607.4,391.9,215.5,Returning
ORD10849,2024-08-09,North,Books,Tech Manual,3,24.67,0,74.01,34.34,39.67,Returning
ORD11048,2024-08-09,South,Books,Fiction Novel,4,16.14,0,64.56,33.04,31.52,VIP
ORD11709,2024-08-09,North,Books,Biography,2,5.89,0,11.78,6.27,5.51,VIP
ORD11206,2024-08-09,South,Apparel,Denim Jacket,1,28.44,0,28.44,15.6,12.84,Returning
ORD10102,2024-08-09,North,Apparel,Denim Jacket,4,67.68,0,270.72,130.23,140.49,Returning
ORD11714,2024-08-10,West,Sports,Dumbbell Set,1,28.99,0,28.99,17.57,11.42,VIP
ORD10080,2024-08-10,West,Apparel,Cotton T-Shirt,5,12.01,20,48.04,33.94,14.1,VIP
ORD10758,2024-08-10,South,Electronics,Smartwatch,5,502.35,0,2511.75,1160.48,1351.27,Returning
ORD11529,2024-08-11,West,Books,Biography,3,22.08,0,66.24,31.72,34.52,Returning
ORD11813,2024-08-11,North,Home & Kitchen,Coffee Maker,5,95.15,0,475.75,230.82,244.93,New
ORD10429,2024-08-11,West,Electronics,Bluetooth Speaker,4,749.79,0,2999.16,1467.44,1531.72,New
ORD11578,2024-08-12,South,Home & Kitchen,Coffee Maker,1,220.29,0,220.29,130.68,89.61,New
ORD10659,2024-08-12,South,Home & Kitchen,Coffee Maker,4,119.36,10,429.7,270.71,158.99,New
ORD10617,2024-08-13,South,Books,Biography,3,20.52,0,61.56,39.29,22.27,Returning
ORD11796,2024-08-14,North,Electronics,Wireless Earbuds,3,808.38,0,2425.14,1402.55,1022.59,New
ORD11440,2024-08-14,South,Electronics,Smartwatch,3,201.2,0,603.6,359.02,244.58,VIP
ORD11000,2024-08-14,South,Electronics,Smartwatch,2,585.55,0,1171.1,606.79,564.31,New
ORD11164,2024-08-14,West,Home & Kitchen,Vacuum Cleaner,4,234.13,0,936.52,529.17,407.35,Returning
ORD10240,2024-08-15,West,Home & Kitchen,Coffee Maker,4,214.3,0,857.2,396.48,460.72,New
ORD11752,2024-08-15,East,Apparel,Denim Jacket,3,96.83,0,290.49,152.3,138.19,VIP
ORD11890,2024-08-15,West,Books,Biography,4,15.93,10,57.35,32.49,24.86,Returning
ORD11306,2024-08-15,East,Electronics,Laptop Stand,3,210.64,15,537.13,334.26,202.87,Returning
ORD10165,2024-08-16,East,Electronics,Bluetooth Speaker,4,384.11,0,1536.44,872.21,664.23,New
ORD10583,2024-08-16,North,Electronics,4K Monitor,1,559.12,0,559.12,296.03,263.09,Returning
ORD11208,2024-08-17,East,Apparel,Sneakers,2,26.0,10,46.8,27.92,18.88,Returning
ORD10819,2024-08-17,South,Books,Self-Help Book,1,39.24,0,39.24,23.69,15.55,New
ORD11245,2024-08-17,South,Home & Kitchen,Blender,3,135.17,0,405.51,210.35,195.16,Returning
ORD10938,2024-08-19,West,Apparel,Cotton T-Shirt,2,24.88,0,49.76,24.35,25.41,New
ORD10606,2024-08-19,South,Home & Kitchen,Coffee Maker,2,127.24,0,254.48,120.52,133.96,Returning
ORD11011,2024-08-19,East,Apparel,Running Shoes,4,12.48,0,49.92,29.22,20.7,Returning
ORD10727,2024-08-19,East,Home & Kitchen,Blender,2,228.36,0,456.72,216.81,239.91,New
ORD10709,2024-08-19,West,Apparel,Denim Jacket,2,39.57,5,75.18,38.14,37.04,New
ORD11346,2024-08-19,East,Home & Kitchen,Cookware Set,5,182.64,0,913.2,566.76,346.44,New
ORD10440,2024-08-20,East,Home & Kitchen,Vacuum Cleaner,3,192.37,0,577.11,308.01,269.1,New
ORD10307,2024-08-20,North,Apparel,Cotton T-Shirt,5,12.42,10,55.89,28.36,27.53,New
ORD11926,2024-08-20,West,Electronics,Bluetooth Speaker,4,432.75,0,1731.0,1093.48,637.52,New
ORD11107,2024-08-20,North,Books,Biography,1,42.72,15,36.31,24.44,11.87,Returning
ORD11837,2024-08-20,East,Electronics,Smartwatch,2,467.56,10,841.61,593.32,248.29,Returning
ORD11820,2024-08-20,West,Apparel,Wool Sweater,3,117.42,0,352.26,228.17,124.09,Returning
ORD10982,2024-08-21,North,Books,Cookbook,2,18.67,0,37.34,22.49,14.85,VIP
ORD10774,2024-08-21,South,Books,Tech Manual,1,40.65,0,40.65,19.93,20.72,Returning
ORD11645,2024-08-21,West,Electronics,Laptop Stand,2,742.99,15,1263.08,756.96,506.12,New
ORD11305,2024-08-22,West,Home & Kitchen,Blender,3,209.92,15,535.3,305.0,230.3,VIP
ORD10729,2024-08-22,West,Sports,Dumbbell Set,5,112.69,0,563.45,343.96,219.49,VIP
ORD11915,2024-08-22,South,Home & Kitchen,Air Fryer,2,170.17,5,323.32,212.76,110.56,New
ORD10386,2024-08-22,East,Sports,Dumbbell Set,1,69.91,0,69.91,43.79,26.12,Returning
ORD11111,2024-08-22,North,Apparel,Running Shoes,4,50.46,5,191.75,105.76,85.99,Returning
ORD11602,2024-08-23,West,Sports,Cycling Helmet,5,175.91,10,791.6,441.97,349.63,Returning
ORD10431,2024-08-24,South,Apparel,Wool Sweater,3,28.18,0,84.54,53.31,31.23,New
ORD10109,2024-08-24,North,Apparel,Running Shoes,1,63.33,0,63.33,31.26,32.07,New
ORD11030,2024-08-24,North,Apparel,Denim Jacket,1,34.36,0,34.36,21.02,13.34,New
ORD10251,2024-08-25,South,Electronics,Laptop Stand,1,357.33,0,357.33,172.09,185.24,Returning
ORD11412,2024-08-25,East,Books,Tech Manual,2,16.62,0,33.24,15.24,18.0,New
ORD11719,2024-08-25,North,Apparel,Sneakers,1,57.57,0,57.57,32.29,25.28,New
ORD11794,2024-08-26,South,Electronics,Smartwatch,4,729.85,10,2627.46,1690.82,936.64,New
ORD11879,2024-08-26,West,Apparel,Running Shoes,4,39.8,5,151.24,84.55,66.69,New
ORD11898,2024-08-26,South,Electronics,4K Monitor,3,407.2,0,1221.6,617.37,604.23,Returning
ORD11781,2024-08-26,East,Sports,Resistance Bands,4,109.19,5,414.92,202.28,212.64,Returning
ORD11889,2024-08-27,East,Electronics,Wireless Earbuds,2,659.76,0,1319.52,822.85,496.67,New
ORD11646,2024-08-28,East,Electronics,Wireless Earbuds,5,681.84,15,2897.82,1706.53,1191.29,New
ORD10956,2024-08-28,South,Sports,Football,3,62.61,0,187.83,92.83,95.0,Returning
ORD10942,2024-08-28,South,Apparel,Cotton T-Shirt,5,113.95,0,569.75,347.73,222.02,Returning
ORD11384,2024-08-28,South,Books,Fiction Novel,4,37.47,0,149.88,75.17,74.71,Returning
ORD10213,2024-08-29,East,Electronics,Wireless Earbuds,5,756.66,0,3783.3,2384.81,1398.49,New
ORD10735,2024-08-30,South,Apparel,Cotton T-Shirt,2,16.15,0,32.3,16.92,15.38,New
ORD11490,2024-08-30,East,Home & Kitchen,Blender,5,213.2,10,959.4,628.88,330.52,Returning
ORD11177,2024-08-31,West,Home & Kitchen,Vacuum Cleaner,5,55.53,10,249.88,165.39,84.49,VIP
ORD10115,2024-08-31,East,Electronics,Smartwatch,4,173.39,0,693.56,380.95,312.61,New
ORD11872,2024-08-31,East,Home & Kitchen,Air Fryer,3,162.35,15,413.99,238.44,175.55,Returning
ORD11960,2024-08-31,West,Books,Biography,4,21.42,0,85.68,53.62,32.06,Returning
ORD11281,2024-08-31,West,Electronics,4K Monitor,2,161.52,5,306.89,155.32,151.57,Returning
ORD11054,2024-09-01,East,Home & Kitchen,Vacuum Cleaner,5,29.63,0,148.15,83.66,64.49,New
ORD11638,2024-09-01,East,Apparel,Wool Sweater,2,44.57,0,89.14,44.03,45.11,New
ORD10934,2024-09-01,West,Books,Cookbook,2,27.67,0,55.34,35.19,20.15,VIP
ORD11010,2024-09-01,West,Books,Tech Manual,1,41.06,0,41.06,22.06,19.0,New
ORD11298,2024-09-02,North,Books,Self-Help Book,2,39.22,10,70.6,43.63,26.97,Returning
ORD10829,2024-09-02,West,Apparel,Sneakers,3,42.21,0,126.63,81.14,45.49,New
ORD11931,2024-09-02,East,Home & Kitchen,Coffee Maker,3,208.9,0,626.7,363.43,263.27,New
ORD11550,2024-09-02,West,Electronics,Laptop Stand,2,168.49,0,336.98,159.07,177.91,New
ORD11364,2024-09-02,North,Sports,Yoga Mat,2,196.19,20,313.9,210.02,103.88,VIP
ORD10496,2024-09-03,West,Home & Kitchen,Vacuum Cleaner,3,247.43,0,742.29,354.52,387.77,Returning
ORD11228,2024-09-03,East,Apparel,Cotton T-Shirt,4,44.83,0,179.32,93.57,85.75,VIP
ORD11611,2024-09-03,South,Sports,Dumbbell Set,3,165.75,0,497.25,226.98,270.27,Returning
ORD11535,2024-09-03,North,Sports,Resistance Bands,5,150.03,0,750.15,346.84,403.31,New
ORD11120,2024-09-04,North,Home & Kitchen,Coffee Maker,5,146.3,0,731.5,330.36,401.14,New
ORD10892,2024-09-04,South,Home & Kitchen,Cookware Set,4,51.8,0,207.2,118.07,89.13,VIP
ORD10196,2024-09-04,West,Books,Biography,5,43.97,5,208.86,135.96,72.9,Returning
ORD11785,2024-09-05,North,Books,Self-Help Book,4,21.75,0,87.0,50.87,36.13,New
ORD11187,2024-09-05,North,Books,Biography,4,15.79,0,63.16,36.92,26.24,Returning
ORD10072,2024-09-05,South,Home & Kitchen,Air Fryer,5,135.79,0,678.95,398.92,280.03,Returning
ORD11514,2024-09-05,North,Sports,Cycling Helmet,2,57.11,0,114.22,54.1,60.12,Returning
ORD11624,2024-09-05,South,Home & Kitchen,Blender,1,167.12,0,167.12,81.85,85.27,VIP
ORD10976,2024-09-05,East,Electronics,Wireless Earbuds,5,697.89,0,3489.45,1726.45,1763.0,New
ORD11561,2024-09-06,West,Home & Kitchen,Coffee Maker,4,179.32,0,717.28,392.21,325.07,New
ORD10936,2024-09-06,South,Books,Fiction Novel,1,23.84,0,23.84,11.36,12.48,Returning
ORD10448,2024-09-06,West,Books,Tech Manual,5,26.26,0,131.3,78.36,52.94,New
ORD10277,2024-09-06,East,Sports,Resistance Bands,5,72.23,5,343.09,224.84,118.25,Returning
ORD11893,2024-09-06,South,Home & Kitchen,Air Fryer,4,227.96,0,911.84,493.94,417.9,VIP
ORD11599,2024-09-06,South,Electronics,Smartwatch,4,458.01,0,1832.04,1078.73,753.31,Returning
ORD10704,2024-09-07,South,Home & Kitchen,Air Fryer,1,163.28,0,163.28,88.77,74.51,New
ORD10391,2024-09-07,North,Electronics,4K Monitor,1,732.37,10,659.13,411.69,247.44,Returning
ORD11895,2024-09-07,North,Sports,Dumbbell Set,2,186.19,0,372.38,170.18,202.2,New
ORD11363,2024-09-07,West,Sports,Dumbbell Set,1,29.73,0,29.73,16.2,13.53,New
ORD11701,2024-09-08,South,Books,Biography,4,37.69,0,150.76,92.92,57.84,New
ORD11750,2024-09-08,North,Sports,Cycling Helmet,2,87.19,10,156.94,106.08,50.86,New
ORD10319,2024-09-08,West,Sports,Resistance Bands,1,141.21,10,127.09,82.38,44.71,New
ORD10822,2024-09-09,South,Home & Kitchen,Coffee Maker,2,204.35,0,408.7,187.0,221.7,New
ORD10971,2024-09-09,West,Books,Biography,5,32.26,0,161.3,89.97,71.33,VIP
ORD10474,2024-09-09,East,Sports,Football,3,90.94,10,245.54,136.92,108.62,New
ORD10073,2024-09-09,South,Apparel,Sneakers,4,10.29,10,37.04,22.94,14.1,VIP
ORD10531,2024-09-09,East,Sports,Football,3,122.0,0,366.0,234.77,131.23,New
ORD10023,2024-09-10,West,Sports,Cycling Helmet,4,188.09,10,677.12,353.83,323.29,New
ORD11835,2024-09-10,North,Home & Kitchen,Air Fryer,4,93.39,0,373.56,229.8,143.76,VIP
ORD10347,2024-09-10,South,Electronics,4K Monitor,5,361.85,0,1809.25,1006.67,802.58,Returning
ORD10762,2024-09-10,North,Apparel,Wool Sweater,1,104.26,0,104.26,65.13,39.13,New
ORD10966,2024-09-10,West,Apparel,Sneakers,2,110.48,0,220.96,110.37,110.59,New
ORD11567,2024-09-10,North,Sports,Dumbbell Set,4,175.36,0,701.44,396.16,305.28,New
ORD10925,2024-09-11,South,Electronics,Laptop Stand,1,268.71,10,241.84,134.2,107.64,New
ORD10949,2024-09-11,East,Home & Kitchen,Cookware Set,2,59.42,5,112.9,74.39,38.51,VIP
ORD11022,2024-09-11,West,Apparel,Cotton T-Shirt,2,69.62,0,139.24,73.61,65.63,New
ORD11814,2024-09-11,East,Sports,Dumbbell Set,2,16.95,0,33.9,16.71,17.19,Returning
ORD10514,2024-09-11,South,Sports,Football,2,168.3,0,336.6,159.84,176.76,VIP
ORD10717,2024-09-12,East,Home & Kitchen,Cookware Set,2,145.64,0,291.28,146.38,144.9,New
ORD11024,2024-09-12,North,Sports,Dumbbell Set,3,44.35,10,119.75,81.28,38.47,New
ORD11660,2024-09-12,East,Books,Biography,3,23.04,15,58.75,31.77,26.98,Returning
ORD10997,2024-09-12,East,Sports,Dumbbell Set,3,134.62,10,363.47,249.05,114.42,Returning
ORD11402,2024-09-13,West,Books,Cookbook,1,35.74,0,35.74,17.24,18.5,New
ORD10869,2024-09-13,West,Electronics,Laptop Stand,1,691.78,0,691.78,446.65,245.13,New
ORD11963,2024-09-13,North,Electronics,Laptop Stand,4,686.04,5,2606.95,1394.52,1212.43,Returning
ORD11393,2024-09-13,West,Apparel,Cotton T-Shirt,1,12.33,10,11.1,6.53,4.57,VIP
ORD10867,2024-09-13,North,Home & Kitchen,Coffee Maker,5,221.25,0,1106.25,643.62,462.63,VIP
ORD10747,2024-09-14,West,Apparel,Cotton T-Shirt,5,43.34,15,184.2,100.36,83.84,VIP
ORD11267,2024-09-14,South,Sports,Dumbbell Set,5,122.14,0,610.7,392.0,218.7,New
ORD11644,2024-09-15,North,Sports,Resistance Bands,4,120.12,10,432.43,300.72,131.71,Returning
ORD11025,2024-09-15,North,Home & Kitchen,Air Fryer,3,203.43,10,549.26,348.03,201.23,Returning
ORD11906,2024-09-15,North,Books,Biography,1,18.39,0,18.39,11.07,7.32,Returning
ORD11362,2024-09-15,North,Apparel,Running Shoes,2,51.33,0,102.66,51.54,51.12,Returning
ORD11060,2024-09-16,North,Sports,Dumbbell Set,4,16.35,0,65.4,32.99,32.41,New
ORD10688,2024-09-16,North,Home & Kitchen,Air Fryer,2,79.15,0,158.3,75.86,82.44,Returning
ORD11401,2024-09-16,East,Sports,Resistance Bands,2,144.29,0,288.58,180.59,107.99,New
ORD10505,2024-09-16,North,Electronics,4K Monitor,1,676.58,20,541.26,406.79,134.47,New
ORD10415,2024-09-16,East,Electronics,Wireless Earbuds,3,202.35,5,576.7,297.96,278.74,New
ORD11699,2024-09-16,West,Home & Kitchen,Blender,5,137.25,0,686.25,425.65,260.6,VIP
ORD10913,2024-09-16,North,Apparel,Cotton T-Shirt,3,99.35,10,268.24,177.12,91.12,New
ORD10885,2024-09-16,South,Sports,Dumbbell Set,4,135.83,0,543.32,324.28,219.04,Returning
ORD11293,2024-09-17,North,Home & Kitchen,Vacuum Cleaner,5,106.24,0,531.2,298.19,233.01,New
ORD10740,2024-09-17,South,Home & Kitchen,Vacuum Cleaner,4,179.28,0,717.12,361.13,355.99,New
ORD11977,2024-09-17,South,Sports,Football,5,110.59,10,497.66,306.75,190.91,New
ORD11887,2024-09-18,East,Home & Kitchen,Blender,4,76.29,0,305.16,163.87,141.29,Returning
ORD11144,2024-09-18,West,Apparel,Wool Sweater,5,49.12,0,245.6,130.02,115.58,Returning
ORD11737,2024-09-18,East,Sports,Dumbbell Set,4,120.59,0,482.36,261.29,221.07,New
ORD10370,2024-09-18,South,Electronics,Smartwatch,5,449.28,5,2134.08,1056.66,1077.42,VIP
ORD10318,2024-09-19,South,Apparel,Running Shoes,5,97.59,0,487.95,291.51,196.44,New
ORD11445,2024-09-19,South,Home & Kitchen,Air Fryer,4,239.46,0,957.84,476.33,481.51,VIP
ORD10959,2024-09-19,West,Books,Cookbook,2,15.86,0,31.72,15.98,15.74,VIP
ORD11771,2024-09-19,East,Home & Kitchen,Blender,1,71.56,5,67.98,43.63,24.35,Returning
ORD11202,2024-09-19,East,Sports,Cycling Helmet,4,65.72,5,249.74,169.74,80.0,New
ORD10670,2024-09-20,East,Books,Cookbook,5,30.24,10,136.08,81.29,54.79,Returning
ORD11078,2024-09-20,North,Electronics,4K Monitor,1,625.57,0,625.57,334.66,290.91,New
ORD10034,2024-09-20,North,Sports,Dumbbell Set,3,167.18,0,501.54,247.34,254.2,Returning
ORD11056,2024-09-21,East,Home & Kitchen,Vacuum Cleaner,5,140.88,0,704.4,379.08,325.32,VIP
ORD11505,2024-09-21,West,Electronics,Laptop Stand,1,582.33,5,553.21,285.54,267.67,VIP
ORD10964,2024-09-21,East,Home & Kitchen,Coffee Maker,3,131.79,0,395.37,248.53,146.84,Returning
ORD11857,2024-09-21,East,Books,Biography,3,34.77,0,104.31,52.02,52.29,Returning
ORD10425,2024-09-22,North,Home & Kitchen,Blender,5,149.58,0,747.9,358.11,389.79,Returning
ORD11848,2024-09-22,West,Home & Kitchen,Coffee Maker,5,160.52,0,802.6,465.95,336.65,New
ORD10280,2024-09-22,South,Books,Fiction Novel,3,30.86,0,92.58,44.23,48.35,Returning
ORD11583,2024-09-22,North,Home & Kitchen,Air Fryer,3,86.2,5,245.67,160.97,84.7,VIP
ORD11391,2024-09-22,North,Home & Kitchen,Vacuum Cleaner,2,224.63,0,449.26,275.29,173.97,Returning
ORD10295,2024-09-23,West,Books,Biography,3,41.28,15,105.26,67.08,38.18,New
ORD10042,2024-09-24,South,Sports,Yoga Mat,3,99.78,10,269.41,192.25,77.16,New
ORD11682,2024-09-24,West,Electronics,Smartwatch,4,387.56,0,1550.24,998.34,551.9,Returning
ORD11174,2024-09-25,East,Home & Kitchen,Cookware Set,2,57.39,15,97.56,57.27,40.29,VIP
ORD11640,2024-09-25,South,Apparel,Denim Jacket,5,82.25,0,411.25,192.87,218.38,Returning
ORD11584,2024-09-25,North,Electronics,Smartwatch,3,787.64,0,2362.92,1145.75,1217.17,VIP
ORD10390,2024-09-25,East,Books,Tech Manual,2,22.56,0,45.12,28.39,16.73,New
ORD11839,2024-09-25,East,Books,Tech Manual,2,10.78,15,18.33,11.42,6.91,New
ORD10035,2024-09-25,East,Sports,Resistance Bands,3,50.96,5,145.24,90.65,54.59,VIP
ORD11634,2024-09-25,West,Home & Kitchen,Blender,2,180.42,10,324.76,175.32,149.44,Returning
ORD10006,2024-09-26,North,Home & Kitchen,Coffee Maker,2,123.44,10,222.19,127.22,94.97,Returning
ORD11897,2024-09-26,West,Apparel,Running Shoes,1,51.98,0,51.98,30.54,21.44,New
ORD10166,2024-09-26,East,Sports,Resistance Bands,3,58.85,10,158.9,95.29,63.61,New
ORD11525,2024-09-26,North,Sports,Resistance Bands,1,115.4,0,115.4,67.88,47.52,New
ORD11559,2024-09-27,North,Books,Biography,1,33.3,0,33.3,18.72,14.58,Returning
ORD10427,2024-09-27,North,Electronics,Smartwatch,1,650.41,10,585.37,309.12,276.25,New
ORD11968,2024-09-27,West,Books,Biography,3,32.89,10,88.8,49.09,39.71,Returning
ORD10542,2024-09-28,West,Sports,Yoga Mat,2,72.13,15,122.62,81.0,41.62,New
ORD11142,2024-09-28,West,Home & Kitchen,Air Fryer,2,43.55,0,87.1,51.62,35.48,New
ORD10259,2024-09-28,East,Electronics,4K Monitor,3,754.65,5,2150.75,1161.37,989.38,New
ORD10435,2024-09-28,West,Apparel,Sneakers,1,61.49,10,55.34,37.02,18.32,Returning
ORD11620,2024-09-28,South,Electronics,Smartwatch,4,322.74,15,1097.32,821.96,275.36,New
ORD11357,2024-09-29,North,Apparel,Sneakers,2,87.88,0,175.76,79.74,96.02,New
ORD10507,2024-09-29,West,Books,Cookbook,3,8.07,5,23.0,11.45,11.55,New
ORD11441,2024-09-29,East,Electronics,4K Monitor,2,723.17,0,1446.34,711.9,734.44,New
ORD11537,2024-09-29,South,Sports,Dumbbell Set,4,175.32,20,561.02,363.2,197.82,New
ORD10441,2024-09-29,North,Books,Cookbook,3,16.75,5,47.74,24.55,23.19,Returning
ORD10334,2024-09-30,West,Apparel,Denim Jacket,4,67.48,0,269.92,125.41,144.51,Returning
ORD10541,2024-09-30,East,Home & Kitchen,Air Fryer,2,38.76,10,69.77,41.09,28.68,New
ORD11993,2024-09-30,South,Home & Kitchen,Coffee Maker,1,193.11,0,193.11,102.15,90.96,New
ORD11875,2024-09-30,East,Sports,Dumbbell Set,3,67.77,5,193.14,116.78,76.36,Returning
ORD10899,2024-10-01,South,Home & Kitchen,Vacuum Cleaner,1,110.55,10,99.5,71.62,27.88,Returning
ORD11408,2024-10-01,South,Sports,Yoga Mat,1,166.37,5,158.05,90.51,67.54,New
ORD11553,2024-10-01,East,Books,Cookbook,5,34.58,0,172.9,87.35,85.55,VIP
ORD10609,2024-10-01,East,Electronics,Laptop Stand,2,786.14,0,1572.28,790.92,781.36,New
ORD10433,2024-10-02,East,Electronics,4K Monitor,4,805.55,0,3222.2,1599.54,1622.66,New
ORD11124,2024-10-02,South,Electronics,4K Monitor,5,898.95,10,4045.28,2762.37,1282.91,Returning
ORD10650,2024-10-03,East,Sports,Cycling Helmet,2,91.06,0,182.12,117.52,64.6,New
ORD10026,2024-10-03,East,Books,Cookbook,3,40.68,0,122.04,69.0,53.04,Returning
ORD10257,2024-10-03,South,Books,Self-Help Book,4,37.77,0,151.08,70.62,80.46,New
ORD11990,2024-10-03,North,Books,Fiction Novel,5,6.22,0,31.1,17.18,13.92,VIP
ORD11110,2024-10-04,North,Apparel,Sneakers,2,29.75,0,59.5,30.96,28.54,New
ORD11677,2024-10-04,West,Electronics,4K Monitor,1,397.76,0,397.76,218.13,179.63,Returning
ORD10595,2024-10-04,West,Apparel,Denim Jacket,5,113.04,10,508.68,349.53,159.15,New
ORD10968,2024-10-04,East,Home & Kitchen,Coffee Maker,3,90.2,0,270.6,161.84,108.76,New
ORD11596,2024-10-05,West,Electronics,Smartwatch,2,792.82,0,1585.64,914.74,670.9,VIP
ORD11152,2024-10-06,North,Electronics,Laptop Stand,2,336.97,5,640.24,430.64,209.6,Returning
ORD11242,2024-10-06,North,Electronics,Laptop Stand,1,862.76,0,862.76,483.81,378.95,New
ORD11684,2024-10-06,East,Apparel,Sneakers,4,101.24,0,404.96,205.11,199.85,Returning
ORD10028,2024-10-06,West,Books,Tech Manual,4,40.34,0,161.36,90.45,70.91,New
ORD11186,2024-10-06,West,Home & Kitchen,Air Fryer,5,175.74,5,834.76,446.27,388.49,Returning
ORD11700,2024-10-07,South,Apparel,Wool Sweater,3,14.43,0,43.29,27.19,16.1,New
ORD11812,2024-10-07,North,Apparel,Sneakers,3,92.61,0,277.83,134.43,143.4,Returning
ORD10700,2024-10-08,North,Home & Kitchen,Cookware Set,2,100.9,5,191.71,120.63,71.08,Returning
ORD10446,2024-10-08,West,Home & Kitchen,Blender,3,32.79,0,98.37,61.11,37.26,Returning
ORD10975,2024-10-08,North,Apparel,Cotton T-Shirt,1,118.54,10,106.69,60.42,46.27,Returning
ORD11896,2024-10-08,East,Apparel,Denim Jacket,2,45.71,0,91.42,52.63,38.79,New
ORD10737,2024-10-09,North,Sports,Football,3,59.6,0,178.8,105.4,73.4,New
ORD10272,2024-10-09,North,Electronics,Smartwatch,4,421.39,5,1601.28,851.82,749.46,New
ORD11618,2024-10-09,North,Books,Fiction Novel,1,33.17,0,33.17,16.18,16.99,New
ORD10014,2024-10-09,West,Home & Kitchen,Cookware Set,1,101.95,0,101.95,62.56,39.39,New
ORD10553,2024-10-09,East,Sports,Cycling Helmet,5,176.51,0,882.55,435.58,446.97,VIP
ORD11885,2024-10-09,West,Books,Self-Help Book,2,9.51,0,19.02,10.22,8.8,Returning
ORD11631,2024-10-09,East,Sports,Resistance Bands,2,148.82,0,297.64,147.04,150.6,VIP
ORD10605,2024-10-09,South,Sports,Yoga Mat,4,99.51,0,398.04,245.03,153.01,New
ORD10252,2024-10-09,East,Sports,Dumbbell Set,3,73.6,0,220.8,142.79,78.01,New
ORD10461,2024-10-10,North,Sports,Cycling Helmet,4,20.39,0,81.56,48.29,33.27,Returning
ORD10745,2024-10-10,North,Apparel,Cotton T-Shirt,4,11.99,0,47.96,29.6,18.36,Returning
ORD11877,2024-10-10,South,Apparel,Cotton T-Shirt,5,60.76,0,303.8,136.73,167.07,VIP
ORD11804,2024-10-11,South,Books,Fiction Novel,5,11.52,0,57.6,30.75,26.85,New
ORD11775,2024-10-11,North,Books,Self-Help Book,3,20.37,10,55.0,38.88,16.12,New
ORD10821,2024-10-11,North,Electronics,Bluetooth Speaker,5,532.49,0,2662.45,1402.35,1260.1,VIP
ORD10144,2024-10-11,South,Apparel,Cotton T-Shirt,2,85.16,0,170.32,80.13,90.19,VIP
ORD11805,2024-10-11,East,Apparel,Denim Jacket,4,63.34,0,253.36,147.99,105.37,Returning
ORD10569,2024-10-12,North,Electronics,Wireless Earbuds,3,252.77,0,758.31,489.49,268.82,New
ORD11665,2024-10-13,East,Books,Self-Help Book,1,26.3,10,23.67,16.94,6.73,Returning
ORD11571,2024-10-13,East,Home & Kitchen,Air Fryer,5,93.32,0,466.6,264.87,201.73,New
ORD10205,2024-10-13,East,Books,Cookbook,4,29.78,0,119.12,72.2,46.92,New
ORD11358,2024-10-13,East,Electronics,4K Monitor,4,183.3,0,733.2,331.55,401.65,New
ORD11329,2024-10-13,North,Books,Fiction Novel,4,23.77,0,95.08,43.21,51.87,VIP
ORD11425,2024-10-14,North,Sports,Dumbbell Set,2,91.97,0,183.94,92.39,91.55,New
ORD11961,2024-10-14,West,Books,Self-Help Book,1,15.64,15,13.29,7.96,5.33,New
ORD11959,2024-10-15,North,Apparel,Running Shoes,2,80.24,0,160.48,76.16,84.32,New
ORD10244,2024-10-15,North,Books,Biography,1,21.72,10,19.55,10.27,9.28,Returning
ORD10691,2024-10-15,East,Books,Tech Manual,1,44.1,0,44.1,20.73,23.37,New
ORD10761,2024-10-15,East,Books,Tech Manual,1,38.33,5,36.41,24.84,11.57,Returning
ORD10310,2024-10-16,East,Books,Cookbook,2,36.01,0,72.02,41.48,30.54,New
ORD11622,2024-10-16,North,Home & Kitchen,Cookware Set,2,196.34,0,392.68,189.24,203.44,VIP
ORD10771,2024-10-16,East,Home & Kitchen,Blender,3,168.93,0,506.79,291.1,215.69,Returning
ORD10285,2024-10-16,South,Home & Kitchen,Blender,4,158.25,0,633.0,339.36,293.64,New
ORD10511,2024-10-17,North,Home & Kitchen,Cookware Set,2,147.04,10,264.67,147.29,117.38,New
ORD10495,2024-10-17,East,Electronics,Laptop Stand,5,340.86,20,1363.44,955.47,407.97,VIP
ORD10092,2024-10-18,South,Books,Self-Help Book,3,5.49,5,15.65,9.38,6.27,Returning
ORD11558,2024-10-18,North,Apparel,Wool Sweater,4,87.55,0,350.2,186.85,163.35,Returning
ORD11041,2024-10-18,West,Electronics,Laptop Stand,5,668.63,15,2841.68,2008.34,833.34,New
ORD10113,2024-10-18,South,Home & Kitchen,Cookware Set,1,240.48,0,240.48,111.5,128.98,Returning
ORD11748,2024-10-19,West,Books,Fiction Novel,4,19.84,0,79.36,36.08,43.28,New
ORD11064,2024-10-19,East,Books,Cookbook,1,9.42,0,9.42,5.19,4.23,Returning
ORD11133,2024-10-20,East,Apparel,Denim Jacket,4,114.56,0,458.24,208.54,249.7,New
ORD10376,2024-10-21,East,Apparel,Denim Jacket,5,57.02,0,285.1,149.3,135.8,New
